city,state_id,state_name,lat,lng
Anaktuvuk Pass,AK,Alaska,68.15,-151.7162
Anamoose,ND,North Dakota,47.8827,-100.242
Anamosa,IA,Iowa,42.1091,-91.2758
Anasco,PR,Puerto Rico,18.286,-67.1411
Anawalt,WV,West Virginia,37.3364,-81.4406
Anchor,IL,Illinois,40.5681,-88.5385
Anchor Bay,CA,California,38.8126,-123.5704
Anchor Point,AK,Alaska,59.7703,-151.7052
Anchorage,AK,Alaska,61.1508,-149.1091
Anchorage,KY,Kentucky,38.2689,-85.5363
Ancient Oaks,PA,Pennsylvania,40.536,-75.5852
Andale,KS,Kansas,37.7914,-97.6273
Andalusia,AL,Alabama,31.3101,-86.4781
Andalusia,IL,Illinois,41.4374,-90.7165
Anderson,IN,Indiana,40.0891,-85.6893
Anderson,SC,South Carolina,34.5211,-82.6479
Anderson,CA,California,40.4497,-122.295
Anderson,MO,Missouri,36.6533,-94.4442
Anderson,SD,South Dakota,43.5208,-96.6132
Anderson,NJ,New Jersey,40.7617,-74.9301
Anderson,AK,Alaska,64.3074,-149.1562
Anderson,AL,Alabama,34.9147,-87.2716
Anderson,TX,Texas,30.4871,-95.9899
Anderson,IA,Iowa,40.7983,-95.6086
Anderson Island,WA,Washington,47.1579,-122.7041
Andersonville,OH,Ohio,39.4338,-83.019
Andersonville,TN,Tennessee,36.197,-84.033
Andersonville,GA,Georgia,32.1966,-84.1455
Andover,MN,Minnesota,45.2571,-93.3265
Andover,KS,Kansas,37.6869,-97.1354
Andover,OH,Ohio,41.6066,-80.5687
Andover,IL,Illinois,41.2949,-90.2907
Andover,IA,Iowa,41.9799,-90.2529
Andover,SD,South Dakota,45.4102,-97.9037
Andrew,IA,Iowa,42.1533,-90.5921
Andrews,TX,Texas,32.3208,-102.552
Andrews,SC,South Carolina,33.4494,-79.566
Andrews,NC,North Carolina,35.1994,-83.8258
Andrews,IN,Indiana,40.8604,-85.6023
Andrews,FL,Florida,29.5496,-82.8884
Andrews AFB,MD,Maryland,38.8053,-76.8744
Anegam,AZ,Arizona,32.3742,-112.035
Aneta,ND,North Dakota,47.6795,-97.9897
Aneth,UT,Utah,37.2051,-109.1623
Angel Fire,NM,New Mexico,36.3821,-105.2718
Angelica,WI,Wisconsin,44.675,-88.3215
Angels,CA,California,38.0707,-120.5501
Angie,LA,Louisiana,30.9633,-89.8177
Angier,NC,North Carolina,35.512,-78.7405
Angleton,TX,Texas,29.1718,-95.4291
Angola,IN,Indiana,41.6433,-85.0051
Angola,NY,New York,42.6379,-79.0295
Angola on the Lake,NY,New York,42.655,-79.0523
Angoon,AK,Alaska,57.455,-134.4978
Anguilla,MS,Mississippi,32.9719,-90.8284
Angus,TX,Texas,31.9976,-96.427
Angwin,CA,California,38.5776,-122.4513
Aniak,AK,Alaska,61.5817,-159.5451
Animas,PR,Puerto Rico,18.4457,-66.6365
Animas,NM,New Mexico,31.9449,-108.8065
Anita,IA,Iowa,41.4438,-94.7658
Aniwa,WI,Wisconsin,45.0117,-89.2089
Ankeny,IA,Iowa,41.7285,-93.6033
Anmoore,WV,West Virginia,39.2611,-80.2862
Ann Arbor,MI,Michigan,42.2755,-83.7312
Anna,TX,Texas,33.347,-96.5503
Anna,IL,Illinois,37.4612,-89.2388
Anna,OH,Ohio,40.3958,-84.176
Anna Maria,FL,Florida,27.5297,-82.7339
Annabella,UT,Utah,38.7059,-112.0586
Annada,MO,Missouri,39.2621,-90.8287
Annandale,VA,Virginia,38.8324,-77.196
Annandale,MN,Minnesota,45.2598,-94.1205
Annandale,NJ,New Jersey,40.6468,-74.8881
Annapolis,MD,Maryland,38.9706,-76.5047
Annapolis,MO,Missouri,37.3605,-90.6975
Annapolis,IL,Illinois,39.1452,-87.8154
Annapolis Neck,MD,Maryland,38.9408,-76.4997
Annawan,IL,Illinois,41.3958,-89.8881
Annetta,TX,Texas,32.6938,-97.6581
Annetta North,TX,Texas,32.7193,-97.6723
Annetta South,TX,Texas,32.6742,-97.6481
Annex,OR,Oregon,44.2346,-116.9922
Anniston,AL,Alabama,33.6712,-85.8136
Anniston,MO,Missouri,36.8243,-89.3267
Annona,TX,Texas,33.5818,-94.913
Annville,KY,Kentucky,37.3255,-83.9622
Anoka,MN,Minnesota,45.2099,-93.3893
Anoka,NE,Nebraska,42.946,-98.8285
Anon Raices,PR,Puerto Rico,18.1392,-66.5866
Anselmo,NE,Nebraska,41.6186,-99.8645
Ansley,NE,Nebraska,41.2863,-99.3825
Anson,TX,Texas,32.755,-99.8962
Ansonia,CT,Connecticut,41.3443,-73.0689
Ansonia,OH,Ohio,40.2141,-84.6344
Ansonville,NC,North Carolina,35.1041,-80.1097
Ansted,WV,West Virginia,38.1357,-81.1037
Antares,AZ,Arizona,35.4229,-113.8083
Antelope,CA,California,38.7153,-121.361
Antelope,SD,South Dakota,43.3087,-100.6307
Antelope,MT,Montana,48.6897,-104.454
Antelope,OR,Oregon,44.9113,-120.7236
Anthem,AZ,Arizona,33.856,-112.1168
Anthon,IA,Iowa,42.3881,-95.8657
Anthony,NM,New Mexico,32.0132,-106.5984
Anthony,TX,Texas,31.9876,-106.5933
Anthony,KS,Kansas,37.1573,-98.0408
Anthonyville,AR,Arkansas,35.0398,-90.3403
Anthoston,KY,Kentucky,37.7553,-87.5327
Antietam,MD,Maryland,39.4151,-77.7364
Antigo,WI,Wisconsin,45.1413,-89.1556
Antimony,UT,Utah,38.103,-111.9823
Antioch,CA,California,37.9789,-121.7958
Antioch,IL,Illinois,42.4742,-88.0721
Antioch,OH,Ohio,39.6608,-81.0668
Antler,ND,North Dakota,48.9713,-101.2832
Antlers,OK,Oklahoma,34.2325,-95.6214
Antoine,AR,Arkansas,34.0343,-93.4226
Anton,TX,Texas,33.8113,-102.1622
Anton Chico,NM,New Mexico,35.1948,-105.1439
Anton Ruiz,PR,Puerto Rico,18.1883,-65.8079
Antonito,CO,Colorado,37.0763,-106.0104
Antreville,SC,South Carolina,34.2971,-82.5541
Antwerp,OH,Ohio,41.1798,-84.7377
Anvik,AK,Alaska,62.6541,-160.214
Anza,CA,California,33.5679,-116.6967
Anzac Village,NM,New Mexico,35.0613,-107.7456
Apache,OK,Oklahoma,34.8938,-98.3581
Apache Creek,NM,New Mexico,33.8486,-108.6141
Apache Junction,AZ,Arizona,33.3985,-111.5351
Apalachicola,FL,Florida,29.7282,-84.994
Apalachin,NY,New York,42.0705,-76.1626
Apex,NC,North Carolina,35.7239,-78.8728
Apison,TN,Tennessee,35.0105,-85.0089
Aplington,IA,Iowa,42.5819,-92.8835
Apollo,PA,Pennsylvania,40.5849,-79.5648
Apollo Beach,FL,Florida,27.7618,-82.4002
Apopka,FL,Florida,28.7014,-81.5304
Appalachia,VA,Virginia,36.9098,-82.7882
Apple Canyon Lake,IL,Illinois,42.4302,-90.1642
Apple Creek,OH,Ohio,40.7486,-81.8333
Apple Grove,WV,West Virginia,38.6663,-82.1706
Apple Mountain Lake,VA,Virginia,38.9231,-78.1033
Apple River,IL,Illinois,42.5022,-90.0937
Apple Valley,CA,California,34.5328,-117.2104
Apple Valley,MN,Minnesota,44.7457,-93.2006
Apple Valley,OH,Ohio,40.4389,-82.3481
Apple Valley,UT,Utah,37.081,-113.1034
Appleby,TX,Texas,31.717,-94.6078
Applegate,MI,Michigan,43.3554,-82.6371
Appleton,WI,Wisconsin,44.2779,-88.3891
Appleton,MN,Minnesota,45.1997,-96.0225
Appleton City,MO,Missouri,38.1906,-94.031
Applewold,PA,Pennsylvania,40.8084,-79.5221
Applewood,CO,Colorado,39.7524,-105.1605
Appling,GA,Georgia,33.5588,-82.3183
Appomattox,VA,Virginia,37.3591,-78.8269
Aptos,CA,California,36.9912,-121.8934
Aptos Hills-Larkin Valley,CA,California,36.9606,-121.8341
Aquadale,NC,North Carolina,35.2244,-80.2236
Aquasco,MD,Maryland,38.5913,-76.7074
Aquebogue,NY,New York,40.9425,-72.6149
Aquia Harbour,VA,Virginia,38.4597,-77.3806
Aquilla,OH,Ohio,41.5465,-81.173
Aquilla,TX,Texas,31.8548,-97.22
Arab,AL,Alabama,34.3309,-86.4991
Arabi,LA,Louisiana,29.9562,-89.9986
Arabi,GA,Georgia,31.8282,-83.7302
Aragon,GA,Georgia,34.0459,-85.0571
Aragon,NM,New Mexico,33.8899,-108.5201
Aransas Pass,TX,Texas,27.8877,-97.1134
Arapaho,OK,Oklahoma,35.5779,-98.9593
Arapahoe,WY,Wyoming,42.9912,-108.4562
Arapahoe,NE,Nebraska,40.3048,-99.8979
Arapahoe,NC,North Carolina,35.0216,-76.826
Arbela,MO,Missouri,40.4631,-92.0156
Arboles,CO,Colorado,37.0201,-107.4222
Arbon Valley,ID,Idaho,42.8847,-112.5942
Arbovale,WV,West Virginia,38.4353,-79.8116
Arbuckle,CA,California,39.0141,-122.061
Arbutus,MD,Maryland,39.2428,-76.6922
Arbyrd,MO,Missouri,36.0535,-90.2399
Arcade,GA,Georgia,34.0694,-83.5399
Arcadia,CA,California,34.1342,-118.0373
Arcadia,FL,Florida,27.2213,-81.8587
Arcadia,SC,South Carolina,34.9609,-81.9929
Arcadia,WI,Wisconsin,44.2486,-91.4915
Arcadia,LA,Louisiana,32.5506,-92.9218
Arcadia,IN,Indiana,40.1742,-86.021
Arcadia,OH,Ohio,41.1078,-83.5144
Arcadia,MO,Missouri,37.5864,-90.6293
Arcadia,IA,Iowa,42.0862,-95.0432
Arcadia,KS,Kansas,37.6409,-94.6239
Arcadia,NE,Nebraska,41.4249,-99.126
Arcadia,OK,Oklahoma,35.6655,-97.3255
Arcadia,MI,Michigan,44.4931,-86.2369
Arcadia Lakes,SC,South Carolina,34.0536,-80.9615
Arcadia University,PA,Pennsylvania,40.0918,-75.1653
Arcanum,OH,Ohio,39.9923,-84.5543
Arcata,CA,California,40.8615,-124.0757
Archbald,PA,Pennsylvania,41.5077,-75.5453
Archbold,OH,Ohio,41.5165,-84.3036
Archdale,NC,North Carolina,35.9033,-79.9592
Archer,FL,Florida,29.54,-82.5186
Archer,IA,Iowa,43.1151,-95.7442
Archer,NE,Nebraska,41.1667,-98.1389
Archer City,TX,Texas,33.5937,-98.6257
Archer Lodge,NC,North Carolina,35.6907,-78.3749
Archie,MO,Missouri,38.4826,-94.3502
Arco,ID,Idaho,43.6316,-113.3017
Arco,MN,Minnesota,44.3814,-96.1812
Arcola,IL,Illinois,39.6833,-88.3013
Arcola,TX,Texas,29.5032,-95.4693
Arcola,VA,Virginia,38.9447,-77.5306
Arcola,MS,Mississippi,33.2705,-90.88
Arcola,MO,Missouri,37.5493,-93.8761
Arctic Village,AK,Alaska,68.1421,-145.4957
Arden,DE,Delaware,39.8113,-75.4886
Arden Hills,MN,Minnesota,45.0721,-93.167
Arden on the Severn,MD,Maryland,39.0677,-76.5963
Arden-Arcade,CA,California,38.6034,-121.381
Ardencroft,DE,Delaware,39.8056,-75.4862
Ardentown,DE,Delaware,39.8081,-75.4807
Ardmore,OK,Oklahoma,34.1944,-97.1253
Ardmore,PA,Pennsylvania,40.0033,-75.2947
Ardmore,AL,Alabama,34.9847,-86.8373
Ardmore,TN,Tennessee,35.0031,-86.8547
Ardoch,ND,North Dakota,48.2054,-97.338
Ardsley,NY,New York,41.0135,-73.8395
Arecibo,PR,Puerto Rico,18.4491,-66.7387
Aredale,IA,Iowa,42.8332,-93.0054
Arena,WI,Wisconsin,43.1636,-89.9104
Arenas Valley,NM,New Mexico,32.7765,-108.203
Arendtsville,PA,Pennsylvania,39.9233,-77.2999
Arenzville,IL,Illinois,39.8805,-90.3706
Argenta,IL,Illinois,39.9855,-88.8197
Argentine,MI,Michigan,42.7905,-83.8356
Argo,AL,Alabama,33.6961,-86.5066
Argonia,KS,Kansas,37.2679,-97.7629
Argonne,WI,Wisconsin,45.6582,-88.8777
Argos,IN,Indiana,41.2379,-86.2523
Argusville,ND,North Dakota,47.0501,-96.9431
Argyle,TX,Texas,33.1105,-97.1864
Argyle,WI,Wisconsin,42.7014,-89.8657
Argyle,MN,Minnesota,48.3366,-96.8162
Argyle,GA,Georgia,31.0732,-82.6489
Argyle,MO,Missouri,38.2954,-92.0256
Arial,SC,South Carolina,34.8462,-82.6404
Arimo,ID,Idaho,42.5598,-112.1726
Arion,IA,Iowa,41.9482,-95.4623
Aripeka,FL,Florida,28.4308,-82.6669
Arispe,IA,Iowa,40.948,-94.2192
Aristes,PA,Pennsylvania,40.8155,-76.3395
Aristocrat Ranchettes,CO,Colorado,40.1096,-104.7549
Ariton,AL,Alabama,31.5978,-85.7131
Arivaca,AZ,Arizona,31.575,-111.2926
Arivaca Junction,AZ,Arizona,31.739,-111.0738
Arizona City,AZ,Arizona,32.7506,-111.6707
Arizona Village,AZ,Arizona,34.8548,-114.5893
Arjay,KY,Kentucky,36.8061,-83.6421
Arkadelphia,AR,Arkansas,34.1255,-93.0725
Arkansas City,KS,Kansas,37.0726,-97.0385
Arkansas City,AR,Arkansas,33.609,-91.2048
Arkansaw,WI,Wisconsin,44.6334,-92.0222
Arkdale,WI,Wisconsin,44.0253,-89.8861
Arkoe,MO,Missouri,40.2594,-94.8279
Arkoma,OK,Oklahoma,35.3374,-94.4438
Arkport,NY,New York,42.3926,-77.6955
Arlee,MT,Montana,47.1679,-114.0838
Arley,AL,Alabama,34.0886,-87.2074
Arlington,TX,Texas,32.6998,-97.125
Arlington,VA,Virginia,38.8786,-77.1011
Arlington,WA,Washington,48.1698,-122.1443
Arlington,TN,Tennessee,35.2594,-89.668
Arlington,NY,New York,41.6958,-73.8988
Arlington,MN,Minnesota,44.6083,-94.0766
Arlington,OH,Ohio,40.8939,-83.6529
Arlington,GA,Georgia,31.4383,-84.7253
Arlington,NE,Nebraska,41.4548,-96.3562
Arlington,SD,South Dakota,44.3635,-97.1338
Arlington,WI,Wisconsin,43.335,-89.3725
Arlington,OR,Oregon,45.7207,-120.1888
Arlington,KS,Kansas,37.8963,-98.1781
Arlington,IA,Iowa,42.7488,-91.6711
Arlington,IN,Indiana,39.6457,-85.5796
Arlington,KY,Kentucky,36.7904,-89.0132
Arlington,IL,Illinois,41.4718,-89.2481
Arlington,AZ,Arizona,33.3346,-112.7747
Arlington Heights,IL,Illinois,42.0955,-87.9825
Arlington Heights,PA,Pennsylvania,41.0039,-75.2116
Arlington Heights,WA,Washington,48.2119,-122.063
Arlington Heights,OH,Ohio,39.2153,-84.4555
Arma,KS,Kansas,37.543,-94.7024
Armada,MI,Michigan,42.8424,-82.8832
Armington,IL,Illinois,40.3397,-89.3143
Armona,CA,California,36.3179,-119.7054
Armonk,NY,New York,41.132,-73.7137
Armour,SD,South Dakota,43.319,-98.3448
Armstrong,IA,Iowa,43.3945,-94.4834
Armstrong,MO,Missouri,39.2692,-92.7042
Armstrong,OK,Oklahoma,34.0528,-96.3446
Arnaudville,LA,Louisiana,30.4021,-91.932
Arnegard,ND,North Dakota,47.8084,-103.4388
Arnett,OK,Oklahoma,36.135,-99.7712
Arnold,MD,Maryland,39.0437,-76.4974
Arnold,MO,Missouri,38.4296,-90.3733
Arnold,PA,Pennsylvania,40.5789,-79.7653
Arnold,CA,California,38.2423,-120.3547
Arnold,NE,Nebraska,41.4232,-100.1936
Arnold City,PA,Pennsylvania,40.1176,-79.8228
Arnold Line,MS,Mississippi,31.3372,-89.3772
Arnolds Park,IA,Iowa,43.3601,-95.1265
Arnoldsville,GA,Georgia,33.9103,-83.2181
Arnot,PA,Pennsylvania,41.6623,-77.1222
Aroma Park,IL,Illinois,41.0788,-87.8011
Aromas,CA,California,36.8771,-121.6404
Arona,PA,Pennsylvania,40.2683,-79.6579
Arp,TX,Texas,32.2279,-95.0536
Arpelar,OK,Oklahoma,34.9356,-95.9589
Arpin,WI,Wisconsin,44.5394,-90.0315
Arrey,NM,New Mexico,32.8472,-107.3204
Arriba,CO,Colorado,39.2843,-103.274
Arrington,VA,Virginia,37.6744,-78.8929
Arrow Point,MO,Missouri,36.544,-93.6223
Arrow Rock,MO,Missouri,39.07,-92.9473
Arrowhead Springs,WY,Wyoming,41.5081,-109.1551
Arrowsmith,IL,Illinois,40.4493,-88.6321
Arroyo,PR,Puerto Rico,17.9706,-66.0609
Arroyo Colorado Estates,TX,Texas,26.1864,-97.6113
Arroyo Gardens,TX,Texas,26.2052,-97.5021
Arroyo Grande,CA,California,35.1241,-120.5845
Arroyo Hondo,NM,New Mexico,36.5346,-105.6666
Arroyo Seco,NM,New Mexico,36.5215,-105.586
Artas,SD,South Dakota,45.8873,-99.807
Artemus,KY,Kentucky,36.8352,-83.8414
Artesia,CA,California,33.8676,-118.0806
Artesia,NM,New Mexico,32.8492,-104.4274
Artesia,MS,Mississippi,33.4164,-88.6425
Artesian,SD,South Dakota,44.0079,-97.9237
Arthur,IL,Illinois,39.7143,-88.4695
Arthur,ND,North Dakota,47.1043,-97.2184
Arthur,IA,Iowa,42.3353,-95.3469
Arthur,NE,Nebraska,41.5718,-101.6923
Artois,CA,California,39.6332,-122.1898
Artondale,WA,Washington,47.3024,-122.6391
Arvada,CO,Colorado,39.8321,-105.1511
Arvada,WY,Wyoming,44.6621,-106.1419
Arvin,CA,California,35.1944,-118.8306
Asbury,IA,Iowa,42.5119,-90.7795
Asbury,NJ,New Jersey,40.7003,-75.0121
Asbury,MO,Missouri,37.2729,-94.6052
Asbury Lake,FL,Florida,30.0472,-81.7855
Asbury Park,NJ,New Jersey,40.2226,-74.0119
Ascutney,VT,Vermont,43.408,-72.407
Ash Flat,AR,Arkansas,36.2365,-91.6067
Ash Fork,AZ,Arizona,35.2172,-112.4912
Ash Grove,MO,Missouri,37.3177,-93.581
Asharoken,NY,New York,40.938,-73.3815
Ashaway,RI,Rhode Island,41.4259,-71.7852
Ashburn,VA,Virginia,39.03,-77.4711
Ashburn,GA,Georgia,31.7095,-83.6528
Ashby,MN,Minnesota,46.0931,-95.8157
Ashdown,AR,Arkansas,33.6746,-94.1264
Asheboro,NC,North Carolina,35.7158,-79.8129
Asher,OK,Oklahoma,34.9884,-96.9254
Asherton,TX,Texas,28.446,-99.7604
Asheville,NC,North Carolina,35.5704,-82.5536
Ashford,AL,Alabama,31.1858,-85.2359
Ashford,WA,Washington,46.7537,-122.0113
Ashippun,WI,Wisconsin,43.2182,-88.5159
Ashkum,IL,Illinois,40.8783,-87.9533
Ashland,CA,California,37.6942,-122.1159
Ashland,OR,Oregon,42.1905,-122.6992
Ashland,OH,Ohio,40.8668,-82.3156
Ashland,KY,Kentucky,38.4592,-82.6449
Ashland,NJ,New Jersey,39.8782,-75.0085
Ashland,VA,Virginia,37.7596,-77.4715
Ashland,WI,Wisconsin,46.5801,-90.8715
Ashland,PA,Pennsylvania,40.7811,-76.3451
Ashland,MO,Missouri,38.7929,-92.2477
Ashland,NE,Nebraska,41.0404,-96.3707
Ashland,AL,Alabama,33.2704,-85.8337
Ashland,IL,Illinois,39.8885,-90.0079
Ashland,MT,Montana,45.5977,-106.2975
Ashland,KS,Kansas,37.1866,-99.7697
Ashland,MS,Mississippi,34.8341,-89.1778
Ashland,LA,Louisiana,32.1164,-93.1171
Ashland,OK,Oklahoma,34.7668,-96.0706
Ashland City,TN,Tennessee,36.2607,-87.0412
Ashland Heights,SD,South Dakota,44.1293,-103.1286
Ashley,PA,Pennsylvania,41.2128,-75.8994
Ashley,OH,Ohio,40.4098,-82.9516
Ashley,IN,Indiana,41.5214,-85.0614
Ashley,ND,North Dakota,46.0347,-99.3736
Ashley,MI,Michigan,43.1873,-84.4762
Ashley,IL,Illinois,38.3288,-89.1894
Ashley,MO,Missouri,39.2538,-91.2239
Ashley Heights,NC,North Carolina,35.09,-79.3739
Ashmore,IL,Illinois,39.5306,-88.0201
Ashtabula,OH,Ohio,41.8806,-80.7984
Ashton,ID,Idaho,44.0734,-111.4482
Ashton,IL,Illinois,41.8682,-89.2226
Ashton,IA,Iowa,43.3089,-95.7925
Ashton,NE,Nebraska,41.2477,-98.795
Ashton,SD,South Dakota,44.9931,-98.4991
Ashton-Sandy Spring,MD,Maryland,39.1515,-77.0065
Ashville,OH,Ohio,39.7239,-82.9575
Ashville,AL,Alabama,33.8331,-86.2698
Ashville,PA,Pennsylvania,40.5601,-78.5472
Ashwaubenon,WI,Wisconsin,44.4796,-88.0889
Askewville,NC,North Carolina,36.1116,-76.9412
Askov,MN,Minnesota,46.1886,-92.7824
Asotin,WA,Washington,46.3366,-117.0414
Aspen,CO,Colorado,39.195,-106.8369
Aspen Hill,MD,Maryland,39.0928,-77.0823
Aspen Park,CO,Colorado,39.5423,-105.2968
Aspen Springs,CA,California,37.55,-118.7087
Aspermont,TX,Texas,33.1405,-100.2253
Aspers,PA,Pennsylvania,39.9764,-77.226
Aspinwall,PA,Pennsylvania,40.493,-79.9038
Aspinwall,IA,Iowa,41.9105,-95.135
Assaria,KS,Kansas,38.6802,-97.604
Assumption,IL,Illinois,39.518,-89.0478
Astatula,FL,Florida,28.7065,-81.7346
Astor,FL,Florida,29.1635,-81.5349
Astoria,OR,Oregon,46.1856,-123.8053
Astoria,IL,Illinois,40.2279,-90.3566
Astoria,SD,South Dakota,44.5577,-96.5465
Atalissa,IA,Iowa,41.5715,-91.1665
Atascadero,CA,California,35.4827,-120.6858
Atascocita,TX,Texas,29.9777,-95.1953
Atchison,KS,Kansas,39.5625,-95.1367
Aten,NE,Nebraska,42.8369,-97.4408
Atglen,PA,Pennsylvania,39.9473,-75.9754
Athalia,OH,Ohio,38.5126,-82.3093
Athelstan,IA,Iowa,40.5727,-94.5426
Athena,OR,Oregon,45.8132,-118.4924
Athens,GA,Georgia,33.9508,-83.3689
Athens,AL,Alabama,34.7847,-86.951
Athens,OH,Ohio,39.3269,-82.0988
Athens,TN,Tennessee,35.4573,-84.6045
Athens,TX,Texas,32.2041,-95.8321
Athens,PA,Pennsylvania,41.9515,-76.5186
Athens,IL,Illinois,39.9618,-89.7217
Athens,WI,Wisconsin,45.0349,-90.0792
Athens,MI,Michigan,42.0866,-85.2356
Athens,WV,West Virginia,37.423,-81.0148
Athens,LA,Louisiana,32.658,-93.0277
Atherton,CA,California,37.4539,-122.2032
Athol,ID,Idaho,47.9451,-116.7062
Athol,KS,Kansas,39.7661,-98.9199
Atka,AK,Alaska,52.2301,-174.2133
Atkins,AR,Arkansas,35.2414,-92.9465
Atkins,IA,Iowa,41.9943,-91.8585
Atkins,VA,Virginia,36.8674,-81.3992
Atkinson,NE,Nebraska,42.5309,-98.9747
Atkinson,IL,Illinois,41.4167,-90.0085
Atkinson,NC,North Carolina,34.5275,-78.1697
Atkinson Mills,PA,Pennsylvania,40.4519,-77.8053
Atlanta,GA,Georgia,33.7627,-84.4224
Atlanta,TX,Texas,33.1136,-94.1672
Atlanta,IL,Illinois,40.2637,-89.231
Atlanta,IN,Indiana,40.2139,-86.0271
Atlanta,MI,Michigan,45.0017,-84.1536
Atlanta,MO,Missouri,39.8986,-92.4801
Atlanta,KS,Kansas,37.4358,-96.767
Atlanta,LA,Louisiana,31.8064,-92.7383
Atlanta,NE,Nebraska,40.3684,-99.4732
Atlantic,IA,Iowa,41.3957,-95.0138
Atlantic,VA,Virginia,37.9023,-75.5058
Atlantic,NC,North Carolina,34.8823,-76.344
Atlantic,PA,Pennsylvania,41.5077,-80.3393
Atlantic Beach,FL,Florida,30.3371,-81.4128
Atlantic Beach,NY,New York,40.5894,-73.7296
Atlantic Beach,NC,North Carolina,34.7011,-76.7403
Atlantic Beach,SC,South Carolina,33.8035,-78.7177
Atlantic City,NJ,New Jersey,39.3797,-74.4527
Atlantic Highlands,NJ,New Jersey,40.4112,-74.0296
Atlantis,FL,Florida,26.5962,-80.1031
Atlas,PA,Pennsylvania,40.7974,-76.4288
Atlasburg,PA,Pennsylvania,40.3436,-80.3804
Atmautluak,AK,Alaska,60.8622,-162.2858
Atmore,AL,Alabama,31.0927,-87.4763
Atoka,TN,Tennessee,35.4239,-89.7861
Atoka,OK,Oklahoma,34.3857,-96.1313
Atoka,NM,New Mexico,32.7783,-104.3931
Atomic City,ID,Idaho,43.4431,-112.8124
Atqasuk,AK,Alaska,70.481,-157.3835
Attalla,AL,Alabama,34.0049,-86.104
Attapulgus,GA,Georgia,30.7495,-84.4839
Attica,IN,Indiana,40.2874,-87.2452
Attica,OH,Ohio,41.0634,-82.8873
Attica,MI,Michigan,43.0314,-83.1607
Attica,KS,Kansas,37.2426,-98.2276
Attleboro,MA,Massachusetts,41.9311,-71.295
Attu Station,AK,Alaska,52.8955,173.123
Atwater,CA,California,37.3543,-120.5981
Atwater,MN,Minnesota,45.1356,-94.7769
Atwater,OH,Ohio,41.0266,-81.1622
Atwood,KS,Kansas,39.8103,-101.0418
Atwood,IL,Illinois,39.7992,-88.4626
Atwood,TN,Tennessee,35.9747,-88.6689
Atwood,CO,Colorado,40.5503,-103.2746
Atwood,PA,Pennsylvania,40.7501,-79.2601
Atwood,OK,Oklahoma,34.9549,-96.3367
Au Gres,MI,Michigan,44.0431,-83.6933
Au Sable,MI,Michigan,44.4105,-83.3423
Au Sable Forks,NY,New York,44.4507,-73.6738
Auberry,CA,California,37.0755,-119.4901
Aubrey,TX,Texas,33.2872,-96.9622
Aubrey,AR,Arkansas,34.7193,-90.8976
Auburn,AL,Alabama,32.6087,-85.4899
Auburn,WA,Washington,47.3039,-122.2108
Auburn,CA,California,38.895,-121.0778
Auburn,NY,New York,42.9338,-76.5684
Auburn,ME,Maine,44.085,-70.2492
Auburn,IN,Indiana,41.3666,-85.0559
Auburn,GA,Georgia,34.0157,-83.8319
Auburn,IL,Illinois,39.5762,-89.7441
Auburn,NE,Nebraska,40.3894,-95.8436
Auburn,MI,Michigan,43.6021,-84.0757
Auburn,KY,Kentucky,36.8654,-86.7107
Auburn,KS,Kansas,38.9077,-95.8158
Auburn,WY,Wyoming,42.7943,-111.0135
Auburn,IA,Iowa,42.2496,-94.8778
Auburn,WV,West Virginia,39.0961,-80.8562
Auburn,ND,North Dakota,48.5066,-97.4368
Auburn Hills,MI,Michigan,42.6735,-83.2447
Auburn Lake Trails,CA,California,38.8917,-120.9849
Auburndale,FL,Florida,28.0962,-81.8011
Auburndale,WI,Wisconsin,44.6266,-90.0144
Auburntown,TN,Tennessee,35.951,-86.097
Aucilla,FL,Florida,30.477,-83.7604
Audubon,PA,Pennsylvania,40.1304,-75.428
Audubon,NJ,New Jersey,39.8906,-75.0722
Audubon,IA,Iowa,41.7181,-94.9286
Audubon,MN,Minnesota,46.8629,-95.9809
Audubon Park,KY,Kentucky,38.205,-85.727
Audubon Park,NJ,New Jersey,39.8969,-75.089
August,CA,California,37.9797,-121.2625
Augusta,GA,Georgia,33.3645,-82.0708
Augusta,ME,Maine,44.3341,-69.7319
Augusta,KS,Kansas,37.6955,-96.9921
Augusta,AR,Arkansas,35.2866,-91.3614
Augusta,WI,Wisconsin,44.6784,-91.1203
Augusta,KY,Kentucky,38.7723,-84.0003
Augusta,MI,Michigan,42.3378,-85.3525
Augusta,IL,Illinois,40.2307,-90.95
Augusta,MT,Montana,47.4894,-112.3921
Augusta,MO,Missouri,38.5695,-90.8812
Augusta Springs,VA,Virginia,38.1079,-79.3352
Aulander,NC,North Carolina,36.228,-77.1136
Aullville,MO,Missouri,39.0175,-93.6779
Ault,CO,Colorado,40.5893,-104.7392
Aumsville,OR,Oregon,44.8462,-122.8698
Aurelia,IA,Iowa,42.7131,-95.4368
Aurora,CO,Colorado,39.7087,-104.7273
Aurora,IL,Illinois,41.7637,-88.2901
Aurora,OH,Ohio,41.3118,-81.345
Aurora,MO,Missouri,36.9674,-93.7183
Aurora,NE,Nebraska,40.8642,-98.007
Aurora,IN,Indiana,39.0677,-84.9046
Aurora,MN,Minnesota,47.5312,-92.2399
Aurora,TX,Texas,33.056,-97.5096
Aurora,UT,Utah,38.9201,-111.934
